time,open,high,low,close,time
2021-11-18 09:05:00,129.272,129.28050000000002,129.267,129.2735,2021-11-18 09:05:00
2021-11-18 09:20:00,129.34050000000002,129.35,129.34050000000002,129.35,2021-11-18 09:20:00
2021-11-18 09:25:00,129.3595,129.3705,129.35250000000002,129.3675,2021-11-18 09:25:00
2021-11-18 09:45:00,129.394,129.4065,129.377,129.4015,2021-11-18 09:45:00
2021-11-18 09:50:00,129.4015,129.41500000000002,129.3845,129.394,2021-11-18 09:50:00
2021-11-18 09:55:00,129.411,129.411,129.3655,129.399,2021-11-18 09:55:00
2021-11-18 10:00:00,129.39,129.44799999999998,129.39,129.423,2021-11-18 10:00:00
2021-11-18 10:05:00,129.426,129.4395,129.364,129.368,2021-11-18 10:05:00
2021-11-18 10:10:00,129.36950000000002,129.38799999999998,129.3505,129.38799999999998,2021-11-18 10:10:00
2021-11-18 10:15:00,129.39100000000002,129.3965,129.37099999999998,129.3905,2021-11-18 10:15:00
2021-11-18 10:20:00,129.40300000000002,129.41750000000002,129.3795,129.39,2021-11-18 10:20:00
2021-11-18 11:20:00,129.3995,129.3995,129.3855,129.39249999999998,2021-11-18 11:20:00
2021-11-18 11:25:00,129.4035,129.446,129.39600000000002,129.40800000000002,2021-11-18 11:25:00
2021-11-18 11:30:00,129.4035,129.4525,129.4035,129.4325,2021-11-18 11:30:00
2021-11-18 11:35:00,129.43200000000002,129.45850000000002,129.4275,129.442,2021-11-18 11:35:00
2021-11-18 11:40:00,129.4425,129.4475,129.4305,129.4305,2021-11-18 11:40:00
2021-11-18 11:45:00,129.4325,129.47,129.42000000000002,129.47,2021-11-18 11:45:00
2021-11-18 11:50:00,129.466,129.466,129.4355,129.4525,2021-11-18 11:50:00
2021-11-18 11:55:00,129.453,129.462,129.434,129.445,2021-11-18 11:55:00
2021-11-18 12:00:00,129.452,129.452,129.4135,129.435,2021-11-18 12:00:00
2021-11-18 12:05:00,129.4355,129.5095,129.4345,129.48399999999998,2021-11-18 12:05:00
2021-11-18 12:10:00,129.49450000000002,129.526,129.49450000000002,129.5085,2021-11-18 12:10:00
2021-11-18 12:15:00,129.497,129.50099999999998,129.488,129.493,2021-11-18 12:15:00
2021-11-18 12:20:00,129.48700000000002,129.49349999999998,129.473,129.48250000000002,2021-11-18 12:20:00
2021-11-18 12:25:00,129.4895,129.51,129.4615,129.5045,2021-11-18 12:25:00
2021-11-18 12:30:00,129.4995,129.5385,129.4995,129.5385,2021-11-18 12:30:00
2021-11-18 14:45:00,129.595,129.6355,129.594,129.60399999999998,2021-11-18 14:45:00
2021-11-18 14:50:00,129.602,129.6225,129.58100000000002,129.601,2021-11-18 14:50:00
2021-11-18 14:55:00,129.601,129.63799999999998,129.5885,129.6275,2021-11-18 14:55:00
2021-11-18 15:05:00,129.632,129.643,129.602,129.602,2021-11-18 15:05:00
2021-11-18 15:10:00,129.596,129.61450000000002,129.5875,129.614,2021-11-18 15:10:00
