time,open,high,low,close,%_change,Relat_close,Relat_high,Relat_low,Relat_open,RSI_13,relat_RSI_13,Moving_Signal,Moving_Price,Relat_Moving_Signal,Relat_Moving_Price,Scale_price,S&R,Signal_SR,signal_buy,signal_sell,Change,aadi_pct_change,Tradable
2021-11-22 16:09:00,1.42535,1.42535,1.42479,1.42515,-0.0005645339439181996,-0.0005645339439181996,-0.00046633450559829814,-0.0007504243053314541,-0.0004663345055981871,50.16012833402179,50.160128334024144,51.28055264873187,51.11279795488336,-0.000363966604836663,-0.0004994196871571355,1.42515,0.4251499999999999,0,False,False,-0.0001508385571415971,0,0
2021-11-22 16:12:00,1.425195,1.425195,1.424815,1.424815,-0.0007994642187164613,-0.0007994642187164613,-0.0005750290144217463,-0.0007328910271695577,-0.0005750290144216352,46.78312986709219,46.783129867094694,48.47162910055698,50.26527747074163,-0.0003850051369081342,-0.0005069935587028695,1.424815,0.42481499999999994,0,False,False,-0.0002350629758270939,0,0
time,open,high,low,close,%_change,Relat_close,Relat_high,Relat_low,Relat_open,RSI_13,relat_RSI_13,Moving_Signal,Moving_Price,Relat_Moving_Signal,Relat_Moving_Price,Scale_price,S&R,Signal_SR,signal_buy,signal_sell,Change,aadi_pct_change,Tradable
2021-11-22 16:00:00,0.83887,0.83891,0.8386899999999999,0.83891,-0.0011549268943180646,-0.0011549268943180646,-0.0013213971095924482,-0.0013693084397035094,-0.0012857908208819824,52.14766930219376,52.14766930219501,51.0595380330538,54.04488546452397,-0.0010876553793398914,-0.000866373767680989,8.3891,0.3890999999999991,0,False,False,0.00010133222066599501,0,0
2021-11-22 16:03:00,0.83897,0.8390299999999999,0.838905,0.83893,-0.0011311139686620564,-0.0011311139686620564,-0.0011785433680151503,-0.0011133072966285074,-0.0011667361152446487,52.67245279860679,52.67245279860953,52.41006105040027,52.529133498211145,-0.0010697956850978408,-0.0008776849073676096,8.389299999999999,0.38929999999999865,0,False,False,2.3840459643986733e-05,0,0
2021-11-22 16:06:00,0.83892,0.83901,0.8388800000000001,0.83892,-0.0011430204314900605,-0.0011430204314900605,-0.0012023523249445889,-0.0011430748714046368,-0.0012262634680633155,52.36140973947621,52.361409739478056,52.5169312690415,50.96894680916538,-0.0010638424536838053,-0.0008889960470542302,8.389199999999999,0.3891999999999989,0,False,False,-1.1919945644978114e-05,0,0
2021-11-22 16:09:00,0.8389500000000001,0.8389500000000001,0.838455,0.838455,-0.0016966709529931956,-0.0016966709529931956,-0.0012737791957333489,-0.0016491236425992817,-0.0011905470563718934,40.35635883130062,40.35635883130321,46.35888428538841,48.79945873296014,-0.0011513549554697633,-0.0009065580797255634,8.384549999999999,0.38454999999999906,0,False,False,-0.0005542840795308424,0,0
2021-11-22 16:12:00,0.83849,0.83856,0.838425,0.838425,-0.001732390341477208,-0.001732390341477208,-0.0017380538558606773,-0.0016848447323306592,-0.0017381987023032952,39.71986983474944,39.71986983475252,40.03811433302503,47.78061265410149,-0.001256131828356355,-0.0009264418726483603,8.38425,0.38424999999999976,0,False,False,-3.578009553284467e-05,0,0
time,open,high,low,close,%_change,Relat_close,Relat_high,Relat_low,Relat_open,RSI_13,relat_RSI_13,Moving_Signal,Moving_Price,Relat_Moving_Signal,Relat_Moving_Price,Scale_price,S&R,Signal_SR,signal_buy,signal_sell,Change,aadi_pct_change,Tradable
2021-11-22 16:00:00,1.5522399999999998,1.55234,1.55176,1.5521,-0.0016145528460507208,-0.0016145528460507208,-0.0016014612529989813,-0.0018204156722998466,-0.0016015642587460244,54.18457464632853,54.18457464632489,54.27822142194191,52.156187575608406,-0.0017425592270722933,-0.0008791915657294668,1.5521,0.5521,0,False,False,-9.664232353823188e-06,0,0
2021-11-22 16:03:00,1.552185,1.55239,1.551925,1.55237,-0.0014408758466746274,-0.0014408758466746274,-0.0015693033965131775,-0.0017142783627841496,-0.0016369401761078262,57.06834585924272,57.06834585924027,55.626460252785634,52.61987637383707,-0.0017062157068325034,-0.0008936003241962132,1.55237,0.55237,0,False,False,0.00017395786353979759,0,0
2021-11-22 16:06:00,1.552365,1.5526,1.5522049999999998,1.5526,-0.0012929287731320294,-0.0012929287731320294,-0.001434240399272202,-0.0015341665648183067,-0.0015211644465599194,59.4251945587417,59.42519455874052,58.24677020899222,53.29280550536988,-0.0016377097793008443,-0.000910067476729639,1.5526,0.5526,0,False,False,0.00014816055450705967,0,0
2021-11-22 16:09:00,1.5526,1.5526,1.5517850000000002,1.55193,-0.0017239050308428538,-0.0017239050308428538,-0.001434240399272202,-0.001804334261767071,-0.0013700127996501,50.650243689680345,50.65024368968055,55.03771912421103,52.68968105557883,-0.0016615099606967943,-0.000929204109068289,1.55193,0.55193,0,False,False,-0.00043153420069552695,0,0
2021-11-22 16:12:00,1.55198,1.552005,1.55174,1.551765,-0.001830040974906022,-0.001830040974906022,-0.001816918891454522,-0.0018332808007260892,-0.001768795868092865,48.73048746348513,48.73048746348445,49.69036557658275,53.01237744468151,-0.0016788776606343925,-0.0009486623654798565,1.551765,0.5517650000000001,0,False,False,-0.00010631922831572105,0,0
time,open,high,low,close,%_change,Relat_close,Relat_high,Relat_low,Relat_open,RSI_13,relat_RSI_13,Moving_Signal,Moving_Price,Relat_Moving_Signal,Relat_Moving_Price,Scale_price,S&R,Signal_SR,signal_buy,signal_sell,Change,aadi_pct_change,Tradable
2021-11-22 16:00:00,129.0285,129.087,129.0285,129.072,0.002438683421611909,0.002438683421611909,0.0024695384758739447,0.002131972598908849,0.002023018141152466,73.81949642296316,73.8194964229611,71.79121159133578,69.53697116577092,0.0016861088243054433,0.0002708181239221419,1.29072,0.2907200000000001,1,False,False,0.0003836540138346667,0,0
2021-11-22 16:03:00,129.084,129.09449999999998,129.026,129.038,0.002174622159399231,0.002174622159399231,0.002527782307852222,0.0021125557264234374,0.00245402584492993,67.11909106019516,67.11909106019554,70.46929374157915,69.97994590091264,0.0017563957191003344,0.0002925643455161342,1.29038,0.2903800000000001,1,False,False,-0.00026341886698888484,0,0
2021-11-22 16:06:00,129.03699999999998,129.06,128.99200000000002,129.0305,0.0021163733515581207,0.0021163733515581207,0.002259860680752679,0.0018484862606205077,0.002089028330019227,65.69413635566553,65.69413635566883,66.40661370793035,69.84712315384805,0.001855418692430133,0.0003110874664095864,1.2903049999999998,0.2903049999999998,1,False,False,-5.812241355274139e-05,0,0
2021-11-22 16:09:00,129.0275,129.0275,128.9795,128.98250000000002,0.0017435809813755032,0.0017435809813755032,0.0020074707421804394,0.0017514018981927837,0.0020152522365801673,57.264944864181714,57.264944864184166,61.479540609923625,67.5040323856536,0.00191017257180075,0.0003253001755228013,1.2898250000000002,0.2898250000000002,1,False,False,-0.00037200506856882587,0,0
2021-11-22 16:12:00,128.98399999999998,129.0095,128.98399999999998,128.99200000000002,0.001817362804640732,0.001817362804640732,0.0018676855454327068,0.0017863522686665245,0.0016774353876733983,58.40914407728299,58.40914407728326,57.83704447073235,65.4823696476278,0.00196298482424333,0.00034025070286866854,1.2899200000000002,0.2899200000000002,1,False,False,7.36534025933544e-05,0,0
time,open,high,low,close,%_change,Relat_close,Relat_high,Relat_low,Relat_open,RSI_13,relat_RSI_13,Moving_Signal,Moving_Price,Relat_Moving_Signal,Relat_Moving_Price,Scale_price,S&R,Signal_SR,signal_buy,signal_sell,Change,aadi_pct_change,Tradable
2021-11-22 16:00:00,1.611765,1.61184,1.61131,1.61176,0.0003134202841876821,0.0003134202841876821,0.0002202937042550257,8.378978074996546e-05,0.000335148722245604,66.70222903046916,66.70222903046655,66.33470295727045,64.87237760847692,-8.068244940251378e-06,-0.0007195012583361382,1.61176,0.6117600000000001,0,False,False,5.584269732650249e-05,0,0
2021-11-22 16:03:00,1.611765,1.61206,1.611555,1.611945,0.00042823761601895605,0.00042823761601895605,0.0003568137463281218,0.0002358527161852031,0.000335148722245604,68.23023651148017,68.2302365114771,67.46623277097467,65.0070492524587,6.609754508055677e-05,-0.0007152188821759486,1.611945,0.611945,0,False,False,0.00011478135702569503,0,0
2021-11-22 16:06:00,1.611885,1.61258,1.611885,1.61258,0.0008223403496023796,0.0008223403496023796,0.0006794974821369149,0.0004406721802407976,0.0004096262160779851,72.86114266392696,72.86114266392464,70.54568958770356,65.73332280800682,0.00017905297423359556,-0.0007093228570278576,1.61258,0.6125799999999999,0,False,False,0.00039393403621090783,0,0
2021-11-22 16:09:00,1.612545,1.612545,1.612085,1.612265,0.0006268405683760303,0.0006268405683760303,0.0006577783845345131,0.0005648051887594541,0.0008192524321557482,67.56824415690672,67.56824415690411,70.21469341041683,65.95064245204205,0.0002414267139582149,-0.0007038302441267408,1.612265,0.6122650000000001,0,False,False,-0.00019533914596470137,0,0
2021-11-22 16:12:00,1.61236,1.61238,1.612175,1.612285,0.0006392532528982642,0.0006392532528982642,0.0005553883529798576,0.0006206650425928384,0.0007044329624976697,67.72948868415105,67.72948868414815,67.64886642052889,67.24016544390258,0.0002972837943086004,-0.0006957619991872444,1.612285,0.612285,0,False,False,1.2404908622309918e-05,0,0
time,open,high,low,close,%_change,Relat_close,Relat_high,Relat_low,Relat_open,RSI_13,relat_RSI_13,Moving_Signal,Moving_Price,Relat_Moving_Signal,Relat_Moving_Price,Scale_price,S&R,Signal_SR,signal_buy,signal_sell,Change,aadi_pct_change,Tradable
2021-11-22 15:57:00,153.7985,153.8235,153.76600000000002,153.8115,0.0033955026713892167,0.0033955026713892167,0.0034737851537252062,0.0030986815925273525,0.003310696648856526,64.52041261350301,64.52041261349912,63.66137116136427,58.84625412821055,0.0027728307597963964,0.001170518817151822,1.538115,0.5381149999999999,0,False,False,0.00016906665452842695,0,0
2021-11-22 16:00:00,153.8075,153.8995,153.8075,153.85199999999998,0.003659706049278233,0.003659706049278233,0.003969574208529503,0.0033694085106110716,0.0033694085106097393,67.0858137325319,67.08581373252869,65.80311317301746,61.32047930547371,0.002846546763997515,0.0012071158776446045,1.5385199999999997,0.5385199999999997,0,False,False,0.0002633093104220663,0,0
2021-11-22 16:03:00,153.8595,153.8625,153.774,153.80399999999997,0.0033465761199280575,0.0033465761199280575,0.0037282032213221683,0.003150869914085419,0.003708632600738948,61.38679602372983,61.38679602372499,64.23630487813087,62.93503076412022,0.00289547331545843,0.0012397009609175869,1.5380399999999996,0.5380399999999996,0,False,False,-0.0003119881444505479,0,0
2021-11-22 16:06:00,153.8045,153.8345,153.753,153.79500000000002,0.003287864258175066,0.003287864258175066,0.0035455440958678253,0.0030138755699946618,0.003349837890025187,60.345492050235215,60.34549205022818,60.86614403698252,64.09588609748864,0.0029861505241660204,0.0012689590386912287,1.5379500000000002,0.5379500000000002,0,False,False,-5.851603339290801e-05,0,0
2021-11-22 16:09:00,153.791,153.83499999999998,153.78,153.8185,0.0034411674527525804,0.0034411674527525804,0.0035488058659651767,0.003190011155254302,0.0032617700973955888,62.161125710505665,62.161125710498695,61.25330888037044,63.767198518947275,0.003126080461344305,0.0012996849130086985,1.538185,0.5381849999999999,0,False,False,0.00015280080626789427,0,0
2021-11-22 16:12:00,153.8355,153.8475,153.8355,153.836,0.003555329406161656,0.003555329406161656,0.003630350118400072,0.0035520676360651926,0.0035520676360638603,63.50901295568184,63.50901295567641,62.835069333093756,63.115854685059,0.003275469531805042,0.0013340313521342795,1.5383600000000002,0.5383600000000002,0,False,False,0.00011377045023852617,0,0
time,open,high,low,close,%_change,Relat_close,Relat_high,Relat_low,Relat_open,RSI_13,relat_RSI_13,Moving_Signal,Moving_Price,Relat_Moving_Signal,Relat_Moving_Price,Scale_price,S&R,Signal_SR,signal_buy,signal_sell,Change,aadi_pct_change,Tradable
2021-11-22 15:57:00,90.5065,90.525,90.4835,90.5155,0.0024308939487915904,0.0024308939487915904,0.002536103481881602,0.0020765039425887366,0.0023312217595461426,60.44765112295558,60.447651122957076,59.601250556978755,55.753666783161016,0.002007287144503467,0.0006921126074251083,9.05155,0.05155000000000065,1,False,False,0.00017127071823197504,0,0
2021-11-22 16:00:00,90.5105,90.6005,90.5105,90.5875,0.0032282714627458464,0.0032282714627458464,0.003372242402763792,0.002375520510321305,0.002375520510321305,67.21826301036654,67.21826301036893,63.83295706666105,57.643948053023884,0.0021191414902109297,0.0007243953220525668,9.05875,0.05874999999999986,1,False,False,0.0007954438742536762,0,0
2021-11-22 16:03:00,90.593,90.599,90.5405,90.5405,0.0027077611411367997,0.0027077611411367997,0.003355630371223217,0.0027077611411354674,0.0032891822450606956,59.959820649699296,59.959820649701406,63.58904183003291,58.19519608599835,0.0021324311154435225,0.0007515836803408737,9.05405,0.054050000000000153,1,False,False,-0.0005188353801574008,0,0
2021-11-22 16:06:00,90.5385,90.5485,90.502,90.5245,0.002530566138035928,0.002530566138035928,0.0027963586426860143,0.002281385664923974,0.0026856117657481082,57.66345501917367,57.66345501917494,58.811637834436475,59.58052429474524,0.0021955568352982403,0.0007750620182517542,9.05245,0.05245000000000033,1,False,False,-0.00017671649703709935,0,0
2021-11-22 16:09:00,90.5215,90.5355,90.4985,90.4985,0.002242624257996928,0.002242624257996928,0.0026523877026665144,0.0022426242579958178,0.002497342074953446,54.02127808583279,54.02127808583326,55.84236655250322,59.7204502039015,0.002252037742536661,0.0007947195889082715,9.049850000000001,0.04985000000000106,1,False,False,-0.0002872150633254078,0,0
2021-11-22 16:12:00,90.502,90.5275,90.502,90.524,0.0025250287941889216,0.0025250287941889216,0.0025637902011159674,0.002281385664924196,0.002281385664924196,56.91286927147657,56.91286927147683,55.46707367865467,59.282598164358056,0.0023190396030841943,0.0008173673252421143,9.0524,0.052400000000000446,1,False,False,0.0002817726260655462,0,0
