time,open,high,low,close,time
2021-11-18 09:06:00,1.2607249999999999,1.2607249999999999,1.26055,1.260585,2021-11-18 09:06:00
2021-11-18 09:24:00,1.26109,1.26109,1.260895,1.260975,2021-11-18 09:24:00
2021-11-18 09:27:00,1.26097,1.26097,1.26089,1.260895,2021-11-18 09:27:00
2021-11-18 09:45:00,1.261555,1.261725,1.26154,1.2616550000000002,2021-11-18 09:45:00
2021-11-18 09:48:00,1.26166,1.26186,1.261555,1.261775,2021-11-18 09:48:00
2021-11-18 09:51:00,1.26178,1.261835,1.26166,1.261835,2021-11-18 09:51:00
2021-11-18 09:54:00,1.261775,1.2619150000000001,1.26163,1.26187,2021-11-18 09:54:00
2021-11-18 09:57:00,1.26192,1.26195,1.26145,1.2615349999999999,2021-11-18 09:57:00
2021-11-18 10:00:00,1.26152,1.261565,1.2611050000000001,1.26111,2021-11-18 10:00:00
2021-11-18 10:03:00,1.26111,1.261145,1.260865,1.260865,2021-11-18 10:03:00
2021-11-18 10:06:00,1.26087,1.26114,1.26087,1.26112,2021-11-18 10:06:00
2021-11-18 10:09:00,1.261115,1.2611949999999998,1.26103,1.26104,2021-11-18 10:09:00
2021-11-18 10:12:00,1.261045,1.2610649999999999,1.26078,1.26078,2021-11-18 10:12:00
2021-11-18 10:15:00,1.26078,1.260865,1.2607,1.26071,2021-11-18 10:15:00
2021-11-18 10:18:00,1.26071,1.26075,1.26047,1.26063,2021-11-18 10:18:00
2021-11-18 10:21:00,1.26063,1.2606350000000002,1.26045,1.2604600000000001,2021-11-18 10:21:00
2021-11-18 11:21:00,1.26048,1.26048,1.26044,1.260475,2021-11-18 11:21:00
2021-11-18 11:24:00,1.26047,1.260555,1.26042,1.26043,2021-11-18 11:24:00
2021-11-18 11:27:00,1.260435,1.26055,1.2603,1.260545,2021-11-18 11:27:00
2021-11-18 11:30:00,1.260545,1.260545,1.260125,1.2601849999999999,2021-11-18 11:30:00
2021-11-18 11:33:00,1.26023,1.26031,1.2600950000000002,1.260125,2021-11-18 11:33:00
2021-11-18 11:36:00,1.26009,1.260275,1.26009,1.26025,2021-11-18 11:36:00
2021-11-18 11:39:00,1.2602449999999998,1.2602449999999998,1.260055,1.26008,2021-11-18 11:39:00
2021-11-18 11:42:00,1.26008,1.2601849999999999,1.259995,1.2601849999999999,2021-11-18 11:42:00
2021-11-18 11:45:00,1.260135,1.26032,1.259905,1.259925,2021-11-18 11:45:00
2021-11-18 11:48:00,1.25996,1.260145,1.25991,1.2600850000000001,2021-11-18 11:48:00
2021-11-18 11:51:00,1.26008,1.2601550000000001,1.259975,1.260065,2021-11-18 11:51:00
2021-11-18 11:54:00,1.26007,1.26009,1.25994,1.26009,2021-11-18 11:54:00
2021-11-18 11:57:00,1.26009,1.26018,1.259935,1.25995,2021-11-18 11:57:00
2021-11-18 12:00:00,1.25995,1.260025,1.25985,1.259925,2021-11-18 12:00:00
2021-11-18 12:03:00,1.259925,1.25999,1.2598449999999999,1.25994,2021-11-18 12:03:00
2021-11-18 12:06:00,1.25994,1.25994,1.25945,1.259625,2021-11-18 12:06:00
2021-11-18 12:09:00,1.259645,1.25993,1.259645,1.259865,2021-11-18 12:09:00
2021-11-18 12:12:00,1.25986,1.2600099999999999,1.25984,1.25995,2021-11-18 12:12:00
2021-11-18 12:15:00,1.2599749999999998,1.26008,1.25987,1.25987,2021-11-18 12:15:00
2021-11-18 12:18:00,1.259795,1.259805,1.259695,1.25973,2021-11-18 12:18:00
2021-11-18 12:21:00,1.25961,1.2596850000000002,1.259605,1.2596699999999998,2021-11-18 12:21:00
2021-11-18 12:24:00,1.259705,1.259705,1.25954,1.25954,2021-11-18 12:24:00
2021-11-18 12:27:00,1.2596,1.2596150000000002,1.2593649999999998,1.2596150000000002,2021-11-18 12:27:00
2021-11-18 12:30:00,1.259625,1.259625,1.259405,1.25952,2021-11-18 12:30:00
2021-11-18 12:33:00,1.25949,1.2595399999999999,1.25949,1.2595399999999999,2021-11-18 12:33:00
2021-11-18 14:45:00,1.261275,1.261275,1.2611050000000001,1.261185,2021-11-18 14:45:00
2021-11-18 14:48:00,1.261175,1.2613349999999999,1.26096,1.26114,2021-11-18 14:48:00
2021-11-18 14:51:00,1.261245,1.261325,1.26106,1.26114,2021-11-18 14:51:00
2021-11-18 14:54:00,1.26113,1.26176,1.26113,1.2615,2021-11-18 14:54:00
2021-11-18 14:57:00,1.26153,1.261855,1.2615,1.261855,2021-11-18 14:57:00
2021-11-18 15:06:00,1.26163,1.26179,1.26145,1.26145,2021-11-18 15:06:00
2021-11-18 15:09:00,1.26144,1.26151,1.26128,1.261295,2021-11-18 15:09:00
2021-11-18 15:12:00,1.261365,1.26163,1.26133,1.261455,2021-11-18 15:12:00
2021-11-18 15:15:00,1.261445,1.26146,1.261215,1.26129,2021-11-18 15:15:00
2021-11-18 15:18:00,1.261355,1.261495,1.261235,1.26146,2021-11-18 15:18:00
2021-11-18 15:21:00,1.26146,1.261525,1.26136,1.261465,2021-11-18 15:21:00
2021-11-18 15:24:00,1.261465,1.26178,1.261415,1.261765,2021-11-18 15:24:00
2021-11-18 15:27:00,1.26177,1.261855,1.26174,1.261745,2021-11-18 15:27:00
2021-11-18 15:30:00,1.261745,1.26237,1.26168,1.2623250000000001,2021-11-18 15:30:00
2021-11-18 15:33:00,1.2623950000000002,1.262505,1.26228,1.2625,2021-11-18 15:33:00
2021-11-18 15:36:00,1.2624849999999999,1.26271,1.2623799999999998,1.26271,2021-11-18 15:36:00
2021-11-18 15:39:00,1.26271,1.26271,1.262085,1.262195,2021-11-18 15:39:00
2021-11-18 15:42:00,1.26298,1.26298,1.26297,1.26297,2021-11-18 15:42:00
2021-11-18 15:45:00,1.262845,1.26319,1.26263,1.262965,2021-11-18 15:45:00
2021-11-18 15:48:00,1.26274,1.26319,1.262675,1.26316,2021-11-18 15:48:00
2021-11-18 15:51:00,1.26321,1.26329,1.26309,1.2632,2021-11-18 15:51:00
2021-11-18 15:54:00,1.26311,1.263335,1.263055,1.263335,2021-11-18 15:54:00
2021-11-18 15:57:00,1.2632949999999998,1.26332,1.262965,1.263015,2021-11-18 15:57:00
2021-11-18 16:00:00,1.26305,1.2632400000000001,1.2628650000000001,1.2628750000000002,2021-11-18 16:00:00
2021-11-18 16:03:00,1.2627,1.263015,1.2627,1.26289,2021-11-18 16:03:00
2021-11-18 16:06:00,1.262945,1.263335,1.26275,1.263335,2021-11-18 16:06:00
2021-11-18 16:09:00,1.26335,1.2637749999999999,1.26335,1.2637749999999999,2021-11-18 16:09:00
2021-11-18 16:12:00,1.2638349999999998,1.26471,1.2637800000000001,1.26465,2021-11-18 16:12:00
2021-11-18 16:15:00,1.264645,1.264685,1.2642250000000002,1.264285,2021-11-18 16:15:00
2021-11-18 16:18:00,1.2642950000000002,1.264465,1.2640799999999999,1.264405,2021-11-18 16:18:00
2021-11-18 16:21:00,1.2643849999999999,1.26454,1.26406,1.264065,2021-11-18 16:21:00
2021-11-18 16:24:00,1.263915,1.2640250000000002,1.26356,1.26365,2021-11-18 16:24:00
2021-11-18 16:27:00,1.26368,1.26391,1.26368,1.263865,2021-11-18 16:27:00
2021-11-18 16:30:00,1.26427,1.2643149999999999,1.26386,1.264175,2021-11-18 16:30:00
2021-11-18 16:33:00,1.264145,1.264375,1.264145,1.26417,2021-11-18 16:33:00
2021-11-18 16:36:00,1.264075,1.264215,1.2638850000000001,1.264215,2021-11-18 16:36:00
2021-11-18 16:39:00,1.263975,1.2641550000000001,1.2639749999999998,1.2641499999999999,2021-11-18 16:39:00
2021-11-18 16:42:00,1.26414,1.264485,1.26414,1.264485,2021-11-18 16:42:00
2021-11-18 16:45:00,1.264295,1.2644199999999999,1.263755,1.263755,2021-11-18 16:45:00
2021-11-18 16:48:00,1.263895,1.263895,1.26338,1.26338,2021-11-18 16:48:00
2021-11-18 21:36:00,1.260615,1.260675,1.26061,1.26067,2021-11-18 21:36:00
2021-11-18 21:39:00,1.2606600000000001,1.260895,1.26066,1.26075,2021-11-18 21:39:00
2021-11-18 21:42:00,1.2606350000000002,1.2606350000000002,1.26026,1.26026,2021-11-18 21:42:00
2021-11-18 21:45:00,1.2601849999999999,1.2601849999999999,1.2601499999999999,1.2601849999999999,2021-11-18 21:45:00
2021-11-18 21:48:00,1.260205,1.26056,1.260205,1.2604250000000001,2021-11-18 21:48:00
2021-11-18 21:51:00,1.2604549999999999,1.260465,1.260305,1.260345,2021-11-18 21:51:00
2021-11-18 21:54:00,1.260345,1.26041,1.260025,1.260065,2021-11-18 21:54:00
