time,open,high,low,close,time
2021-11-18 09:05:00,1867.7,1867.83,1867.1750000000002,1867.1750000000002,2021-11-18 09:05:00
2021-11-18 09:20:00,1867.895,1868.17,1867.895,1868.17,2021-11-18 09:20:00
2021-11-18 09:25:00,1868.2350000000001,1868.2350000000001,1867.5549999999998,1867.74,2021-11-18 09:25:00
2021-11-18 09:35:00,1866.095,1866.2849999999999,1865.72,1865.72,2021-11-18 09:35:00
2021-11-18 09:40:00,1865.53,1865.53,1864.205,1864.6950000000002,2021-11-18 09:40:00
2021-11-18 09:45:00,1864.9,1865.085,1864.475,1864.595,2021-11-18 09:45:00
2021-11-18 09:50:00,1864.595,1865.145,1864.08,1864.08,2021-11-18 09:50:00
2021-11-18 09:55:00,1864.08,1865.5149999999999,1864.0349999999999,1865.095,2021-11-18 09:55:00
2021-11-18 10:00:00,1865.115,1865.895,1864.8899999999999,1865.7,2021-11-18 10:00:00
2021-11-18 10:05:00,1865.5549999999998,1866.1599999999999,1865.5349999999999,1865.645,2021-11-18 10:05:00
2021-11-18 10:10:00,1865.65,1865.65,1864.885,1865.52,2021-11-18 10:10:00
2021-11-18 10:15:00,1865.605,1865.62,1864.925,1865.1,2021-11-18 10:15:00
2021-11-18 10:20:00,1865.255,1865.6100000000001,1864.85,1865.425,2021-11-18 10:20:00
2021-11-18 11:20:00,1862.15,1862.8000000000002,1862.04,1862.705,2021-11-18 11:20:00
2021-11-18 11:25:00,1862.745,1862.805,1860.6999999999998,1860.98,2021-11-18 11:25:00
2021-11-18 11:30:00,1861.115,1861.745,1860.345,1860.45,2021-11-18 11:30:00
2021-11-18 11:35:00,1860.4,1860.74,1859.495,1859.505,2021-11-18 11:35:00
2021-11-18 11:40:00,1859.405,1861.12,1858.825,1860.835,2021-11-18 11:40:00
2021-11-18 11:45:00,1860.775,1860.92,1860.2649999999999,1860.405,2021-11-18 11:45:00
2021-11-18 11:50:00,1860.42,1860.745,1859.755,1860.585,2021-11-18 11:50:00
2021-11-18 11:55:00,1860.595,1861.665,1859.9850000000001,1861.35,2021-11-18 11:55:00
2021-11-18 12:00:00,1861.22,1862.165,1861.22,1862.0,2021-11-18 12:00:00
2021-11-18 12:05:00,1861.9,1863.065,1861.63,1862.83,2021-11-18 12:05:00
2021-11-18 12:10:00,1862.9,1863.165,1862.4850000000001,1863.02,2021-11-18 12:10:00
2021-11-18 12:15:00,1863.325,1863.4850000000001,1862.95,1863.165,2021-11-18 12:15:00
2021-11-18 12:20:00,1863.2350000000001,1863.335,1862.685,1862.795,2021-11-18 12:20:00
2021-11-18 12:25:00,1862.87,1863.47,1862.69,1863.175,2021-11-18 12:25:00
2021-11-18 12:30:00,1863.205,1863.335,1862.6100000000001,1862.73,2021-11-18 12:30:00
2021-11-18 14:45:00,1866.685,1867.0149999999999,1865.645,1866.18,2021-11-18 14:45:00
2021-11-18 14:50:00,1866.105,1866.56,1863.9499999999998,1866.1399999999999,2021-11-18 14:50:00
2021-11-18 14:55:00,1866.095,1866.095,1865.0149999999999,1865.075,2021-11-18 14:55:00
2021-11-18 15:05:00,1862.205,1862.3049999999998,1861.5,1862.1399999999999,2021-11-18 15:05:00
2021-11-18 15:10:00,1862.63,1863.05,1861.435,1863.05,2021-11-18 15:10:00
