time,open,high,low,close,time
2021-11-18 09:00:00,1.609375,1.609515,1.609255,1.609255,2021-11-18 09:00:00
2021-11-18 09:15:00,1.60984,1.60984,1.60956,1.6096650000000001,2021-11-18 09:15:00
2021-11-18 09:45:00,1.6103800000000001,1.61086,1.610045,1.61018,2021-11-18 09:45:00
2021-11-18 10:00:00,1.61006,1.61021,1.60928,1.6095899999999999,2021-11-18 10:00:00
2021-11-18 10:15:00,1.609585,1.6095899999999999,1.608725,1.60879,2021-11-18 10:15:00
2021-11-18 11:15:00,1.608365,1.608695,1.6077400000000002,1.6081050000000001,2021-11-18 11:15:00
2021-11-18 11:30:00,1.6080699999999999,1.6082450000000001,1.60745,1.608055,2021-11-18 11:30:00
2021-11-18 11:45:00,1.6081050000000001,1.6088799999999999,1.60806,1.60839,2021-11-18 11:45:00
2021-11-18 12:00:00,1.608455,1.60958,1.60802,1.60946,2021-11-18 12:00:00
2021-11-18 12:15:00,1.60949,1.609605,1.60855,1.60872,2021-11-18 12:15:00
2021-11-18 12:30:00,1.608705,1.608975,1.608705,1.60897,2021-11-18 12:30:00
2021-11-18 14:45:00,1.6111650000000002,1.6116949999999999,1.610865,1.611625,2021-11-18 14:45:00
2021-11-18 15:00:00,1.612345,1.61252,1.611255,1.611675,2021-11-18 15:00:00
2021-11-18 15:15:00,1.61159,1.612155,1.61081,1.611965,2021-11-18 15:15:00
2021-11-18 15:30:00,1.61195,1.612835,1.611815,1.6122299999999998,2021-11-18 15:30:00
2021-11-18 15:45:00,1.61234,1.6139999999999999,1.6118949999999999,1.61354,2021-11-18 15:45:00
2021-11-18 16:00:00,1.6136650000000001,1.6180299999999999,1.61306,1.6177199999999998,2021-11-18 16:00:00
2021-11-18 16:15:00,1.6178,1.618245,1.61665,1.61725,2021-11-18 16:15:00
2021-11-18 16:30:00,1.61752,1.617695,1.61639,1.61748,2021-11-18 16:30:00
2021-11-18 16:45:00,1.6174650000000002,1.617565,1.6166550000000002,1.6166550000000002,2021-11-18 16:45:00
2021-11-18 21:30:00,1.615075,1.6150799999999998,1.61477,1.61504,2021-11-18 21:30:00
2021-11-18 21:45:00,1.61504,1.61517,1.61457,1.61488,2021-11-18 21:45:00
2021-11-18 22:00:00,1.6151650000000002,1.6151650000000002,1.61496,1.615025,2021-11-18 22:00:00
2021-11-19 06:30:00,1.612965,1.61304,1.61284,1.61285,2021-11-19 06:30:00
2021-11-19 06:45:00,1.61281,1.61285,1.612005,1.612125,2021-11-19 06:45:00
2021-11-19 07:00:00,1.61225,1.6127449999999999,1.612115,1.61272,2021-11-19 07:00:00
2021-11-19 07:15:00,1.612665,1.612665,1.61209,1.61236,2021-11-19 07:15:00
2021-11-19 07:30:00,1.61236,1.613175,1.611985,1.612735,2021-11-19 07:30:00
2021-11-19 07:45:00,1.6127600000000002,1.61385,1.6121599999999998,1.613405,2021-11-19 07:45:00
2021-11-19 08:00:00,1.613475,1.6136300000000001,1.6124999999999998,1.6129099999999998,2021-11-19 08:00:00
2021-11-19 08:15:00,1.612965,1.61315,1.612085,1.6127,2021-11-19 08:15:00
2021-11-19 08:30:00,1.6127250000000002,1.6132950000000001,1.6123500000000002,1.613145,2021-11-19 08:30:00
2021-11-19 08:45:00,1.6131000000000002,1.6133700000000002,1.612625,1.613205,2021-11-19 08:45:00
2021-11-19 09:00:00,1.613165,1.6132300000000002,1.612075,1.612075,2021-11-19 09:00:00
2021-11-19 09:15:00,1.61213,1.6132199999999999,1.61158,1.61249,2021-11-19 09:15:00
2021-11-19 09:30:00,1.612525,1.61406,1.61245,1.61311,2021-11-19 09:30:00
2021-11-19 09:45:00,1.61333,1.6135350000000002,1.612835,1.61298,2021-11-19 09:45:00
2021-11-19 10:15:00,1.613545,1.6139,1.61175,1.61175,2021-11-19 10:15:00
2021-11-19 10:30:00,1.6126399999999999,1.612645,1.6112449999999998,1.612325,2021-11-19 10:30:00
2021-11-19 10:45:00,1.612325,1.61297,1.612325,1.61297,2021-11-19 10:45:00
2021-11-19 11:00:00,1.61257,1.6132650000000002,1.611785,1.6132650000000002,2021-11-19 11:00:00
2021-11-19 11:15:00,1.613365,1.61374,1.612825,1.613325,2021-11-19 11:15:00
2021-11-19 11:30:00,1.6132300000000002,1.6133950000000001,1.61287,1.6133250000000001,2021-11-19 11:30:00
2021-11-19 11:45:00,1.613665,1.613665,1.61275,1.61275,2021-11-19 11:45:00
