time,open,high,low,close,%_change,Relat_close,Relat_high,Relat_low,Relat_open,RSI_13,relat_RSI_13,Moving_Signal,Moving_Price,Relat_Moving_Signal,Relat_Moving_Price,Scale_price,S&R,Signal_SR,signal_buy,signal_sell,Change,aadi_pct_change,Tradable
time,open,high,low,close,%_change,Relat_close,Relat_high,Relat_low,Relat_open,RSI_13,relat_RSI_13,Moving_Signal,Moving_Price,Relat_Moving_Signal,Relat_Moving_Price,Scale_price,S&R,Signal_SR,signal_buy,signal_sell,Change,aadi_pct_change,Tradable
2021-11-22 12:42:00,0.83928,0.83928,0.839205,0.839205,-0.0009226410152629594,-0.0009226410152629594,-0.0008809314063952245,-0.0008869575569984134,-0.0007976665277700246,36.92621307963983,36.926213079640796,37.36297176850978,30.987271363004748,-0.0009202600061914201,-0.00021280268577842377,8.39205,0.39204999999999934,0,False,False,-2.38315112157661e-05,0,0
2021-11-22 12:43:00,0.83921,0.83924,0.839155,0.83921,-0.0009166884925837504,-0.0009166884925837504,-0.0009285493202544348,-0.0009464849098169692,-0.0008810048217161581,37.31851841485847,37.31851841486316,37.12236574724915,32.4227059701338,-0.0009268077811384279,-0.00022196957070426128,8.3921,0.3920999999999992,0,False,False,5.958019792640101e-06,0,0
2021-11-22 12:44:00,0.839205,0.83936,0.839205,0.83925,-0.0008690683111508557,-0.0008690683111508557,-0.0007856955786768038,-0.0008869575569983024,-0.0008869575569980803,40.52453137561481,40.52453137561551,38.92152489523664,34.05631663811947,-0.0009262125288704958,-0.00023024357722823186,8.3925,0.39250000000000007,0,False,False,4.766387435806152e-05,0,0
2021-11-22 12:45:00,0.8392,0.83927,0.8392,0.83926,-0.0008571632657927708,-0.0008571632657927708,-0.0008928358848599993,-0.0008929102922801135,-0.0008929102922798915,41.3371583458375,41.33715834583238,40.930844860726154,36.11837416026352,-0.0009309745470137742,-0.00023762470535033665,8.3926,0.39259999999999984,0,False,False,1.19154006552602e-05,0,0
2021-11-22 12:46:00,0.8392850000000001,0.8392999999999999,0.83924,0.83924,-0.0008809733565092737,-0.0008809733565092737,-0.0008571224494656748,-0.000845288410025069,-0.0007917137924879913,40.14861233023482,40.14861233022838,40.74288533803616,38.587012991560535,-0.0009268077811383946,-0.00024458915688490456,8.392399999999999,0.3923999999999985,0,False,False,-2.3830517360545755e-05,0,0
2021-11-22 12:47:00,0.839195,0.839195,0.8391,0.8391,-0.0010476439915244606,-0.0010476439915244606,-0.0009821194733459215,-0.0010119649979172252,-0.0008988630275614806,32.96166218282464,32.961662182819225,36.55513725652973,38.14520374091283,-0.0009416890878361728,-0.00025363699135716233,8.390999999999998,0.39099999999999824,0,False,False,-0.00016681759687342534,0,0
2021-11-22 12:48:00,0.83911,0.839175,0.8391,0.8391,-0.0010476439915244606,-0.0010476439915244606,-0.0010059284302755822,-0.0010119649979172252,-0.0010000595273530477,32.96166218282464,32.961662182819225,32.96166218282464,37.454051130262094,-0.0009494273673190112,-0.00026280387628300204,8.390999999999998,0.39099999999999824,0,False,False,0.0,0,0
2021-11-22 12:49:00,0.8391599999999999,0.8391599999999999,0.839065,0.839065,-0.0010893116502782574,-0.0010893116502782574,-0.0010237851479728555,-0.0010536341448902364,-0.0009405321745344919,31.316849739393987,31.316849739388815,32.13925596110931,36.65271351022698,-0.0009458558537115414,-0.0002713159837141388,8.390649999999999,0.39064999999999905,0,False,False,-4.1711357406715166e-05,0,0
2021-11-22 12:50:00,0.839095,0.839095,0.8389899999999999,0.839045,-0.0011131217409945382,-0.0011131217409945382,-0.0011011642579938918,-0.0011429251741181812,-0.0010179177331984812,30.378430991292717,30.378430991290017,30.847640365343352,35.661272449717586,-0.0009643086740167784,-0.00028214957499012814,8.39045,0.3904499999999995,0,False,False,-2.383605560940527e-05,0,0
2021-11-22 12:51:00,0.83906,0.83906,0.8389,0.8390500000000001,-0.0011071692183154402,-0.0011071692183154402,-0.0011428299326207148,-0.0012500744091916705,-0.0010595868801716035,30.93890334171519,30.938903341707558,30.658667166503953,34.29189701630336,-0.0009851425033936766,-0.0002926260149053717,8.3905,0.3904999999999994,0,False,False,5.959155945145511e-06,0,0
