,ticket,order,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id
388,14123706,16505403,2021-10-13 09:43:57,1634118237012,0,1,9986989,16492984,4,0.02,78.777,-0.03,0.0,0.63,0.0,NZDJPY,[sl 78.777],
389,14124374,16506100,2021-10-13 09:48:55,1634118535429,1,1,9986989,16491335,4,0.02,1.05744,-0.03,0.0,-0.01,0.0,AUDNZD,[sl 1.05745],
390,14124381,16506110,2021-10-13 09:48:58,1634118538327,1,1,9986989,16491853,4,0.02,1.05743,-0.03,0.0,0.0,0.0,AUDNZD,[sl 1.05743],
391,14124383,16506109,2021-10-13 09:48:58,1634118538350,1,1,9986989,16491710,4,0.02,1.05743,-0.03,0.0,0.0,0.0,AUDNZD,[sl 1.05743],
392,14124775,16506514,2021-10-13 09:51:02,1634118662324,0,1,9986989,16492890,4,0.02,0.69459,-0.03,0.0,0.0,0.0,NZDUSD,[sl 0.69459],
393,14124839,16506579,2021-10-13 09:51:30,1634118690748,0,1,9986989,16492738,4,0.02,0.69469,-0.03,0.0,-0.02,0.0,NZDUSD,[sl 0.69468],
394,14126743,16508583,2021-10-13 10:02:24,1634119344772,1,1,234000,16493704,3,0.08,1.05791,-0.1,0.0,3.65,0.0,AUDNZD,python Split,
395,14126746,16508586,2021-10-13 10:02:25,1634119345255,1,1,234000,16494913,3,0.08,1.05791,-0.1,0.0,3.8,0.0,AUDNZD,python Split,
396,14128188,16510054,2021-10-13 10:06:55,1634119615128,0,1,234000,16489354,3,0.02,0.69331,-0.03,0.0,0.99,0.0,NZDUSD,python Split,
397,14128218,16510080,2021-10-13 10:07:01,1634119621288,0,1,234000,16489241,3,0.02,0.69328,-0.03,0.0,0.97,0.0,NZDUSD,python Split,
398,14128967,16510895,2021-10-13 10:11:45,1634119905230,1,1,234000,16491174,3,0.02,1.05835,-0.03,0.0,1.01,0.0,AUDNZD,python Split,
399,14130794,16512807,2021-10-13 10:24:11,1634120651717,0,1,9986989,16489241,4,0.02,0.69384,-0.03,0.0,0.0,0.0,NZDUSD,[sl 0.69384],
400,14131012,16513026,2021-10-13 10:25:47,1634120747193,0,1,9986989,16489354,4,0.02,0.69389,-0.03,0.0,-0.02,0.0,NZDUSD,[sl 0.69388],
401,14138993,16521178,2021-10-13 11:07:29,1634123249016,1,0,9986989,16521178,3,0.04,1766.72,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
402,14139234,16521425,2021-10-13 11:09:04,1634123344737,1,0,9986989,16521425,3,0.04,1767.58,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
403,14139892,16522105,2021-10-13 11:13:38,1634123618040,1,0,9986989,16522105,3,0.04,1767.76,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
404,14141674,16523842,2021-10-13 11:21:11,1634124071803,1,0,9986989,16523842,3,0.04,1767.97,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
405,14142237,16524426,2021-10-13 11:24:37,1634124277034,1,0,9986989,16524426,3,0.04,1767.95,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
406,14142807,16525052,2021-10-13 11:29:00,1634124540170,1,0,9986989,16525052,3,0.04,1767.83,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
407,14143465,16525725,2021-10-13 11:33:40,1634124820042,1,0,9986989,16525725,3,0.04,0.69538,-0.05,0.0,0.0,0.0,NZDUSD,Python AADI M3,
408,14143488,16525749,2021-10-13 11:33:50,1634124830310,1,0,9986989,16525749,3,0.04,1768.38,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
409,14146320,16528672,2021-10-13 11:52:47,1634125967588,0,1,234000,16525749,3,0.02,1766.86,-0.02,0.0,2.63,0.0,XAUUSD,python Split,
410,14147851,16530251,2021-10-13 12:01:30,1634126490290,0,1,234000,16523842,3,0.02,1766.57,-0.02,0.0,2.42,0.0,XAUUSD,python Split,
411,14147854,16530254,2021-10-13 12:01:31,1634126491144,0,1,234000,16524426,3,0.02,1766.57,-0.02,0.0,2.39,0.0,XAUUSD,python Split,
412,14148579,16531029,2021-10-13 12:06:01,1634126761950,1,0,9986989,16531029,3,0.16,1767.04,-0.12,0.0,0.0,0.0,XAUUSD,Python AADI M15,
413,14148955,16531436,2021-10-13 12:09:14,1634126954301,0,1,9986989,16524426,4,0.02,1767.91,-0.02,0.0,0.07,0.0,XAUUSD,[sl 1767.91],
414,14148961,16531443,2021-10-13 12:09:15,1634126955853,0,1,9986989,16523842,4,0.02,1767.96,-0.02,0.0,0.02,0.0,XAUUSD,[sl 1767.93],
415,14150326,16532892,2021-10-13 12:20:31,1634127631698,0,1,9986989,16525749,4,0.02,1768.34,-0.02,0.0,0.07,0.0,XAUUSD,[sl 1768.34],
416,14152294,16534973,2021-10-13 12:39:23,1634128763965,1,0,9986989,16534973,3,0.16,1767.88,-0.12,0.0,0.0,0.0,XAUUSD,Python AADI M15,
417,14153730,16536521,2021-10-13 12:53:59,1634129639318,1,1,9986989,16491174,4,0.02,1.05751,-0.03,0.0,0.0,0.0,AUDNZD,[sl 1.05751],
418,14154141,16536902,2021-10-13 12:56:10,1634129770833,1,0,9986989,16536902,3,0.16,1768.22,-0.12,0.0,0.0,0.0,XAUUSD,Python AADI M15,
419,14156914,16539761,2021-10-13 13:14:07,1634130847104,1,1,234000,16488227,3,0.04,0.92744,-0.05,0.0,-6.97,0.0,USDCHF,python script cl,
420,14157100,16539931,2021-10-13 13:14:49,1634130889744,1,0,9986989,16539931,3,0.04,1770.02,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
421,14157330,16540159,2021-10-13 13:15:39,1634130939263,0,1,234000,16521178,3,0.04,1770.34,-0.03,0.0,-12.52,0.0,XAUUSD,python script cl,
422,14158002,16540797,2021-10-13 13:17:02,1634131022757,0,1,234000,16521425,3,0.04,1770.8,-0.03,0.0,-11.14,0.0,XAUUSD,python script cl,
423,14158432,16541248,2021-10-13 13:20:41,1634131241978,1,0,9986989,16541248,3,0.04,1770.17,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
424,14158505,16541323,2021-10-13 13:21:30,1634131290233,1,0,9986989,16541323,3,0.04,1770.09,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
425,14158938,16541783,2021-10-13 13:26:02,1634131562421,1,0,9986989,16541783,3,0.04,1770.15,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
426,14159494,16542352,2021-10-13 13:31:35,1634131895737,1,0,9986989,16542352,3,0.04,1770.28,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
427,14159746,16542642,2021-10-13 13:35:10,1634132110174,0,1,234000,16525725,3,0.02,0.69482,-0.03,0.0,0.97,0.0,NZDUSD,python Split,
428,14159863,16542769,2021-10-13 13:36:25,1634132185145,1,0,9986989,16542769,3,0.04,1770.42,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
429,14160899,16543910,2021-10-13 13:48:59,1634132939868,0,1,234000,16522105,3,0.04,1771.35,-0.03,0.0,-12.42,0.0,XAUUSD,python script cl,
430,14160900,16543911,2021-10-13 13:49:00,1634132940227,0,1,234000,16525052,3,0.04,1771.35,-0.03,0.0,-12.18,0.0,XAUUSD,python script cl,
431,14162837,16545900,2021-10-13 13:58:48,1634133528023,1,0,9986989,16545900,3,0.04,1773.08,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
432,14163156,16546175,2021-10-13 14:00:14,1634133614668,1,0,9986989,16546175,3,0.04,1773.26,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
433,14163309,16546357,2021-10-13 14:01:33,1634133693033,1,0,9986989,16546357,3,0.04,1773.14,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
434,14163469,16546543,2021-10-13 14:02:57,1634133777107,1,0,9986989,16546543,3,0.04,1773.12,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
435,14163604,16546694,2021-10-13 14:04:26,1634133866866,1,0,9986989,16546694,3,0.04,1772.91,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
436,14163971,16547099,2021-10-13 14:08:52,1634134132757,1,0,9986989,16547099,3,0.04,1772.79,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
437,14164241,16547383,2021-10-13 14:10:42,1634134242196,0,1,234000,16546175,3,0.02,1771.8,-0.02,0.0,2.5300000000000002,0.0,XAUUSD,python Split,
438,14164257,16547400,2021-10-13 14:10:50,1634134250115,0,1,234000,16545900,3,0.02,1771.66,-0.02,0.0,2.46,0.0,XAUUSD,python Split,
439,14164259,16547402,2021-10-13 14:10:50,1634134250679,0,1,234000,16546357,3,0.02,1771.66,-0.02,0.0,2.56,0.0,XAUUSD,python Split,
440,14164262,16547405,2021-10-13 14:10:51,1634134251268,0,1,234000,16546543,3,0.02,1771.66,-0.02,0.0,2.5300000000000002,0.0,XAUUSD,python Split,
441,14164297,16547438,2021-10-13 14:10:57,1634134257147,0,1,234000,16546694,3,0.02,1771.48,-0.02,0.0,2.4699999999999998,0.0,XAUUSD,python Split,
442,14164405,16547541,2021-10-13 14:11:02,1634134262025,0,1,234000,16547099,3,0.02,1771.36,-0.02,0.0,2.4699999999999998,0.0,XAUUSD,python Split,
443,14167432,16550749,2021-10-13 14:35:56,1634135756902,0,1,9986989,16547099,4,0.02,1772.75,-0.02,0.0,0.07,0.0,XAUUSD,[sl 1772.75],
444,14167451,16550765,2021-10-13 14:35:59,1634135759649,0,1,9986989,16546694,4,0.02,1772.87,-0.02,0.0,0.07,0.0,XAUUSD,[sl 1772.87],
445,14167591,16550903,2021-10-13 14:36:02,1634135762733,0,1,9986989,16545900,4,0.02,1773.04,-0.02,0.0,0.07,0.0,XAUUSD,[sl 1773.04],
446,14167604,16550919,2021-10-13 14:36:03,1634135763681,0,1,9986989,16546543,4,0.02,1773.13,-0.02,0.0,-0.02,0.0,XAUUSD,[sl 1773.08],
447,14167608,16550918,2021-10-13 14:36:03,1634135763699,0,1,9986989,16546357,4,0.02,1773.13,-0.02,0.0,0.02,0.0,XAUUSD,[sl 1773.10],
448,14167632,16550943,2021-10-13 14:36:07,1634135767502,0,1,9986989,16546175,4,0.02,1773.24,-0.02,0.0,0.03,0.0,XAUUSD,[sl 1773.22],
449,14167702,16551018,2021-10-13 14:36:37,1634135797572,0,0,9986989,16551018,3,0.16,0.92748,-0.21,0.0,0.0,0.0,USDCHF,Python AADI M15,
450,14167962,16551294,2021-10-13 14:38:33,1634135913878,1,0,9986989,16551294,3,0.16,1772.9,-0.12,0.0,0.0,0.0,XAUUSD,Python AADI M15,
451,14168626,16551998,2021-10-13 14:43:46,1634136226966,0,1,234000,16539931,3,0.04,1773.57,-0.03,0.0,-12.28,0.0,XAUUSD,python script cl,
452,14169692,16553131,2021-10-13 14:53:31,1634136811476,0,1,234000,16541323,3,0.04,1773.64,-0.03,0.0,-12.28,0.0,XAUUSD,python script cl,
453,14169719,16553154,2021-10-13 14:53:37,1634136817345,0,1,234000,16541248,3,0.04,1773.76,-0.03,0.0,-12.42,0.0,XAUUSD,python script cl,
454,14169730,16553164,2021-10-13 14:53:37,1634136817720,0,1,234000,16541783,3,0.04,1773.92,-0.03,0.0,-13.04,0.0,XAUUSD,python script cl,
455,14169750,16553180,2021-10-13 14:53:39,1634136819116,0,1,234000,16542352,3,0.04,1773.98,-0.03,0.0,-12.8,0.0,XAUUSD,python script cl,
456,14169752,16553182,2021-10-13 14:53:39,1634136819545,0,1,234000,16542769,3,0.04,1773.98,-0.03,0.0,-12.32,0.0,XAUUSD,python script cl,
457,14169833,16553262,2021-10-13 14:53:55,1634136835038,0,1,234000,16531029,3,0.16,1774.19,-0.12,0.0,-98.95,0.0,XAUUSD,python script cl,
458,14170127,16553582,2021-10-13 14:55:33,1634136933591,1,0,9986989,16553582,3,0.16,1774.32,-0.12,0.0,0.0,0.0,XAUUSD,Python AADI M15,
459,14170668,16554134,2021-10-13 14:59:21,1634137161640,1,0,9986989,16554134,3,0.04,1773.78,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
460,14171500,16554840,2021-10-13 15:02:36,1634137356439,0,1,234000,16534973,3,0.16,1775.0,-0.12,0.0,-98.53,0.0,XAUUSD,python script cl,
461,14172168,16555497,2021-10-13 15:04:34,1634137474459,0,1,234000,16536902,3,0.16,1775.33,-0.12,0.0,-98.39,0.0,XAUUSD,python script cl,
462,14173745,16557143,2021-10-13 15:13:10,1634137990605,1,0,9986989,16557143,3,0.04,1776.28,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
463,14173972,16557403,2021-10-13 15:15:24,1634138124296,1,0,9986989,16557403,3,0.04,1776.44,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
464,14174012,16557454,2021-10-13 15:15:51,1634138151794,1,1,234000,16492853,3,0.01,1.05905,-0.01,0.0,1.28,0.0,AUDNZD,HOLD,
465,14174027,16557473,2021-10-13 15:16:03,1634138163459,1,0,9986989,16557473,3,0.04,1776.69,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
466,14174279,16557751,2021-10-13 15:17:54,1634138274542,1,1,234000,16494279,3,0.04,1.05916,-0.05,0.0,5.12,0.0,AUDNZD,HOLD,
467,14174283,16557755,2021-10-13 15:17:54,1634138274968,1,1,234000,16494279,3,0.02,1.05916,-0.03,0.0,2.56,0.0,AUDNZD,python Split,
468,14174320,16557797,2021-10-13 15:18:05,1634138285161,1,1,234000,16494279,3,0.01,1.05917,-0.01,0.0,1.29,0.0,AUDNZD,HOLD,
469,14174388,16557870,2021-10-13 15:18:36,1634138316196,1,1,234000,16494913,3,0.04,1.05925,-0.05,0.0,5.12,0.0,AUDNZD,HOLD,
470,14174395,16557877,2021-10-13 15:18:36,1634138316938,1,1,234000,16494913,3,0.02,1.05925,-0.03,0.0,2.56,0.0,AUDNZD,python Split,
471,14174459,16557947,2021-10-13 15:19:07,1634138347207,1,1,234000,16494913,3,0.01,1.05926,-0.01,0.0,1.29,0.0,AUDNZD,HOLD,
472,14174480,16557968,2021-10-13 15:19:15,1634138355668,1,0,9986989,16557968,3,0.04,1776.37,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
473,14174487,16557976,2021-10-13 15:19:17,1634138357787,1,1,234000,16493704,3,0.04,1.05927,-0.05,0.0,5.09,0.0,AUDNZD,HOLD,
474,14174493,16557982,2021-10-13 15:19:18,1634138358460,1,1,234000,16493704,3,0.02,1.05927,-0.03,0.0,2.55,0.0,AUDNZD,python Split,
475,14174874,16558357,2021-10-13 15:20:25,1634138425376,0,1,234000,16554134,3,0.04,1777.39,-0.03,0.0,-12.49,0.0,XAUUSD,python script cl,
476,14176212,16559831,2021-10-13 15:28:59,1634138939190,0,1,234000,16557473,3,0.02,1775.26,-0.02,0.0,2.4699999999999998,0.0,XAUUSD,python Split,
477,14176381,16560015,2021-10-13 15:29:27,1634138967281,0,1,234000,16557403,3,0.02,1774.96,-0.02,0.0,2.56,0.0,XAUUSD,python Split,
478,14176411,16560047,2021-10-13 15:29:34,1634138974197,0,1,234000,16557968,3,0.02,1774.88,-0.02,0.0,2.58,0.0,XAUUSD,python Split,
479,14176427,16560062,2021-10-13 15:29:35,1634138975824,0,1,234000,16557143,3,0.02,1774.82,-0.02,0.0,2.5300000000000002,0.0,XAUUSD,python Split,
480,14176465,16560100,2021-10-13 15:29:38,1634138978913,0,1,9986989,16557143,4,0.02,1776.25,-0.02,0.0,0.05,0.0,XAUUSD,[sl 1776.24],
481,14176621,16560282,2021-10-13 15:30:01,1634139001141,0,1,9986989,16557403,4,0.02,1777.12,-0.02,0.0,-1.18,0.0,XAUUSD,[sl 1776.40],
482,14176632,16560283,2021-10-13 15:30:01,1634139001151,0,1,9986989,16557473,4,0.02,1777.12,-0.02,0.0,-0.74,0.0,XAUUSD,[sl 1776.65],
483,14176642,16560284,2021-10-13 15:30:01,1634139001168,0,1,9986989,16557968,4,0.02,1777.12,-0.02,0.0,-1.3,0.0,XAUUSD,[sl 1776.33],
484,14176698,16560352,2021-10-13 15:30:01,1634139001910,1,1,234000,16493704,3,0.01,1.05946,-0.01,0.0,1.3900000000000001,0.0,AUDNZD,HOLD,
485,14176963,16560585,2021-10-13 15:30:12,1634139012502,0,1,234000,16525725,3,0.01,0.6939,-0.01,0.0,1.28,0.0,NZDUSD,HOLD,
486,14180803,16564364,2021-10-13 15:34:34,1634139274099,0,1,234000,16553582,3,0.08,1768.27,-0.06,0.0,41.92,0.0,XAUUSD,python Split,
487,14180912,16564465,2021-10-13 15:34:39,1634139279052,0,1,234000,16553582,3,0.04,1768.66,-0.03,0.0,19.61,0.0,XAUUSD,HOLD,
488,14180919,16564472,2021-10-13 15:34:39,1634139279989,0,1,234000,16553582,3,0.02,1768.52,-0.02,0.0,10.05,0.0,XAUUSD,python Split,
489,14180931,16564484,2021-10-13 15:34:40,1634139280407,0,1,234000,16553582,3,0.02,1768.66,-0.02,0.0,9.81,0.0,XAUUSD,python Split,
490,14181497,16565053,2021-10-13 15:35:12,1634139312989,0,1,234000,16551294,3,0.08,1766.78,-0.06,0.0,42.41,0.0,XAUUSD,python Split,
491,14181606,16565162,2021-10-13 15:35:20,1634139320483,0,1,234000,16551294,3,0.04,1766.1,-0.03,0.0,23.56,0.0,XAUUSD,HOLD,
492,14181614,16565170,2021-10-13 15:35:21,1634139321242,0,1,234000,16551294,3,0.02,1765.98,-0.02,0.0,11.99,0.0,XAUUSD,python Split,
493,14181623,16565179,2021-10-13 15:35:21,1634139321824,0,1,234000,16551294,3,0.02,1765.96,-0.02,0.0,12.02,0.0,XAUUSD,python Split,
494,14187310,16570882,2021-10-13 15:45:58,1634139958924,1,1,234000,16551018,3,0.08,0.92925,-0.1,0.0,13.2,0.0,USDCHF,python Split,
495,14187641,16571228,2021-10-13 15:46:43,1634140003531,1,1,234000,16551018,3,0.04,0.9293,-0.05,0.0,6.79,0.0,USDCHF,HOLD,
496,14187835,16571454,2021-10-13 15:47:26,1634140046861,1,1,234000,16551018,3,0.02,0.92942,-0.03,0.0,3.62,0.0,USDCHF,python Split,
497,14187860,16571477,2021-10-13 15:47:34,1634140054809,1,1,234000,16551018,3,0.02,0.92944,-0.03,0.0,3.65,0.0,USDCHF,python Split,
498,14191315,16575091,2021-10-13 15:58:18,1634140698581,1,1,234000,16489498,3,0.02,1.24688,-0.03,0.0,1.3900000000000001,0.0,USDCAD,python Split,
499,14192423,16576238,2021-10-13 16:02:51,1634140971656,1,1,9986989,16489498,4,0.02,1.24588,-0.03,0.0,0.0,0.0,USDCAD,[sl 1.24588],
500,14203989,16588141,2021-10-13 16:37:00,1634143020462,1,0,9986989,16588141,3,0.04,1774.21,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
501,14204889,16589024,2021-10-13 16:38:50,1634143130842,1,0,9986989,16589024,3,0.04,1776.62,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
502,14205263,16589377,2021-10-13 16:39:06,1634143146977,0,1,234000,16588141,3,0.04,1778.56,-0.03,0.0,-15.04,0.0,XAUUSD,python script cl,
503,14205483,16589584,2021-10-13 16:39:31,1634143171301,0,1,9986989,16525725,4,0.01,0.69538,-0.01,0.0,0.0,0.0,NZDUSD,[sl 0.69538],
504,14207174,16591305,2021-10-13 16:43:13,1634143393168,1,0,9986989,16591305,3,0.04,1778.74,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
505,14207655,16591813,2021-10-13 16:44:50,1634143490694,1,0,9986989,16591813,3,0.04,1778.69,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
506,14208249,16592431,2021-10-13 16:46:18,1634143578616,1,0,9986989,16592431,3,0.04,1779.84,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
507,14208637,16592841,2021-10-13 16:47:53,1634143673910,0,1,234000,16592431,3,0.02,1778.44,-0.02,0.0,2.42,0.0,XAUUSD,python Split,
508,14209376,16593558,2021-10-13 16:49:22,1634143762965,1,0,9986989,16593558,3,0.04,1778.97,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
509,14209881,16594081,2021-10-13 16:50:51,1634143851471,1,0,9986989,16594081,3,0.04,1778.65,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
510,14210423,16594645,2021-10-13 16:52:32,1634143952573,1,0,9986989,16594645,3,0.04,1778.72,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
511,14210696,16594924,2021-10-13 16:53:09,1634143989796,0,1,9986989,16592431,4,0.02,1779.81,-0.02,0.0,0.05,0.0,XAUUSD,[sl 1779.80],
512,14211479,16595734,2021-10-13 16:55:27,1634144127750,1,0,9986989,16595734,3,0.04,1779.21,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
513,14211955,16596224,2021-10-13 16:57:01,1634144221802,0,1,234000,16589024,3,0.04,1780.24,-0.03,0.0,-12.52,0.0,XAUUSD,python script cl,
514,14212701,16596928,2021-10-13 16:58:03,1634144283923,0,1,234000,16591813,3,0.04,1782.18,-0.03,0.0,-12.07,0.0,XAUUSD,python script cl,
515,14212703,16596931,2021-10-13 16:58:04,1634144284160,0,1,234000,16594081,3,0.04,1782.21,-0.03,0.0,-12.31,0.0,XAUUSD,python script cl,
516,14212929,16597170,2021-10-13 16:58:40,1634144320444,0,1,234000,16591305,3,0.04,1782.38,-0.03,0.0,-12.59,0.0,XAUUSD,python script cl,
517,14212933,16597173,2021-10-13 16:58:40,1634144320684,0,1,234000,16594645,3,0.04,1782.31,-0.03,0.0,-12.41,0.0,XAUUSD,python script cl,
518,14213007,16597245,2021-10-13 16:58:48,1634144328281,0,1,234000,16593558,3,0.04,1782.78,-0.03,0.0,-13.18,0.0,XAUUSD,python script cl,
519,14213127,16597361,2021-10-13 16:59:01,1634144341153,0,1,234000,16595734,3,0.04,1782.77,-0.03,0.0,-12.31,0.0,XAUUSD,python script cl,
520,14215367,16599680,2021-10-13 17:05:05,1634144705645,1,0,9986989,16599680,3,0.04,1784.96,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
521,14215750,16600082,2021-10-13 17:06:40,1634144800403,1,0,9986989,16600082,3,0.04,1784.24,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
522,14216203,16600566,2021-10-13 17:08:45,1634144925703,1,0,9986989,16600566,3,0.04,1784.43,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
523,14217966,16602324,2021-10-13 17:12:49,1634145169126,1,0,9986989,16602324,3,0.04,1786.02,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
524,14218406,16602784,2021-10-13 17:14:03,1634145243147,0,1,234000,16602324,3,0.02,1784.48,-0.02,0.0,2.66,0.0,XAUUSD,python Split,
525,14218652,16603036,2021-10-13 17:14:45,1634145285506,1,0,9986989,16603036,3,0.04,1783.68,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
526,14218719,16603096,2021-10-13 17:14:52,1634145292911,0,1,234000,16599680,3,0.02,1783.02,-0.02,0.0,3.36,0.0,XAUUSD,python Split,
527,14218726,16603103,2021-10-13 17:14:53,1634145293752,0,1,234000,16600566,3,0.02,1783.05,-0.02,0.0,2.39,0.0,XAUUSD,python Split,
528,14218754,16603131,2021-10-13 17:14:59,1634145299390,0,1,234000,16600082,3,0.02,1782.63,-0.02,0.0,2.79,0.0,XAUUSD,python Split,
529,14219029,16603427,2021-10-13 17:15:52,1634145352379,0,1,9986989,16600082,4,0.02,1784.23,-0.02,0.0,0.02,0.0,XAUUSD,[sl 1784.20],
530,14219665,16604119,2021-10-13 17:18:48,1634145528024,1,0,9986989,16604119,3,0.04,1783.67,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
531,14219731,16604190,2021-10-13 17:19:07,1634145547458,0,1,9986989,16600566,4,0.02,1784.4,-0.02,0.0,0.05,0.0,XAUUSD,[sl 1784.39],
532,14219793,16604249,2021-10-13 17:19:16,1634145556111,0,1,9986989,16599680,4,0.02,1784.91,-0.02,0.0,0.09,0.0,XAUUSD,[sl 1784.90],
533,14220079,16604529,2021-10-13 17:20:08,1634145608785,0,1,9986989,16602324,4,0.02,1786.08,-0.02,0.0,-0.1,0.0,XAUUSD,[sl 1785.98],
534,14220479,16604919,2021-10-13 17:21:07,1634145667952,0,1,234000,16603036,3,0.04,1787.67,-0.03,0.0,-13.8,0.0,XAUUSD,python script cl,
535,14220533,16604967,2021-10-13 17:21:08,1634145668217,0,1,234000,16604119,3,0.04,1787.95,-0.03,0.0,-14.8,0.0,XAUUSD,python script cl,
536,14223064,16607491,2021-10-13 17:31:47,1634146307904,1,0,9986989,16607491,3,0.04,1787.25,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
537,14224400,16608805,2021-10-13 17:35:20,1634146520515,0,1,234000,16607491,3,0.04,1791.04,-0.03,0.0,-13.1,0.0,XAUUSD,python script cl,
538,14225680,16610144,2021-10-13 17:40:29,1634146829591,1,0,9986989,16610144,3,0.04,1791.31,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
539,14226938,16611438,2021-10-13 17:45:39,1634147139303,1,1,9986989,16324106,4,0.01,0.92597,-0.01,0.01,-0.03,0.0,USDCHF,[sl 0.92600],
540,14226939,16611435,2021-10-13 17:45:39,1634147139303,1,1,9986989,16322973,4,0.01,0.92597,-0.01,0.01,-0.03,0.0,USDCHF,[sl 0.92600],
541,14227380,16611899,2021-10-13 17:47:37,1634147257315,1,0,9986989,16611899,3,0.04,1793.53,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
542,14227983,16612523,2021-10-13 17:50:04,1634147404369,0,1,234000,16610144,3,0.04,1794.94,-0.03,0.0,-12.55,0.0,XAUUSD,python script cl,
543,14228863,16613414,2021-10-13 17:53:39,1634147619281,0,1,234000,16611899,3,0.02,1792.11,-0.02,0.0,2.45,0.0,XAUUSD,python Split,
544,14229211,16613781,2021-10-13 17:55:51,1634147751043,0,1,9986989,16611899,4,0.02,1793.51,-0.02,0.0,0.03,0.0,XAUUSD,[sl 1793.49],
545,14229713,16614279,2021-10-13 17:58:27,1634147907880,1,1,234000,16451567,3,0.08,0.91776,-0.1,-0.11,7.99,0.0,AUDCAD,python Split,
546,14230635,16615225,2021-10-13 18:03:00,1634148180842,1,0,9986989,16615225,3,0.04,1794.6,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
547,14231464,16616052,2021-10-13 18:07:18,1634148438927,1,0,9986989,16616052,3,0.04,1794.78,-0.03,0.0,0.0,0.0,XAUUSD,Python AADI M3,
548,14232647,16617290,2021-10-13 18:14:37,1634148877474,0,1,234000,16616052,3,0.02,1793.22,-0.02,0.0,2.7,0.0,XAUUSD,python Split,
549,14232672,16617314,2021-10-13 18:14:43,1634148883353,0,1,234000,16615225,3,0.02,1793.04,-0.02,0.0,2.7,0.0,XAUUSD,python Split,
550,14236748,16621772,2021-10-13 18:43:02,1634150582595,0,1,9986989,16615225,4,0.02,1794.61,-0.02,0.0,-0.02,0.0,XAUUSD,[sl 1794.56],
551,14236779,16621800,2021-10-13 18:43:07,1634150587599,0,1,9986989,16616052,4,0.02,1794.8,-0.02,0.0,-0.03,0.0,XAUUSD,[sl 1794.74],
552,14236927,16621950,2021-10-13 18:44:07,1634150647349,1,1,234000,16490594,3,0.16,0.92561,-0.21,0.0,-55.55,0.0,USDCHF,python script cl,
553,14239779,16624904,2021-10-13 19:06:55,1634152015246,1,0,9986989,16624904,3,0.16,1793.69,-0.12,0.0,0.0,0.0,XAUUSD,Python AADI M15,
554,14241317,16626502,2021-10-13 19:23:48,1634153028098,1,0,9986989,16626502,3,0.16,1793.82,-0.12,0.0,0.0,0.0,XAUUSD,Python AADI M15,
